,attack,classes,collectionText,cost,dbfId,durability,dust,entourage,faction,flavor,health,howToEarnGolden,id,mechanics,multiClassGroup,name,overload,playRequirements,playerClass,race,rarity,set,spellDamage,text,type
1549,,,,0.0,38676.0,,,,,,,,LOEA07_03h,['AI_MUST_PLAY'],,Flee the Mine!,,,NEUTRAL,,,LOE,,Escape the Troggs!,HERO_POWER
1559,,,,0.0,2458.0,,,"['BRMA12_3H', 'BRMA12_4H', 'BRMA12_5H', 'BRMA12_6H', 'BRMA12_7H']",,,,,BRMA12_2H,['AI_MUST_PLAY'],,Brood Affliction,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
At the end of your turn, add a Brood Affliction card to your opponent's hand.",HERO_POWER
1570,,,,2.0,2470.0,,,,,,,,BRMA14_4H,['AI_MUST_PLAY'],,Activate Toxitron,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Activate Toxitron!",HERO_POWER
1582,,,,2.0,40253.0,,,,,,,,CS2_049_H1_AT_132,,,Totemic Slam,,{'REQ_NUM_MINION_SLOTS': 1},SHAMAN,,,HERO_SKINS,,"<b>Hero Power</b>
Summon a Totem of your choice.",HERO_POWER
1597,,,,2.0,2745.0,,,,,,,,AT_132_WARRIOR,,,Tank Up!,,,WARRIOR,,,TGT,,"<b>Hero Power</b>
Gain 4 Armor.",HERO_POWER
1609,,,,1.0,40062.0,,,"['KARA_08_06', 'KARA_08_08']",,,,,KARA_08_02H,['AI_MUST_PLAY'],,Nether Rage,,,NEUTRAL,,,KARA,,"<b>Hero Power</b>
Give your hero +8 Attack this turn.",HERO_POWER
1623,,,,2.0,40247.0,,,"['CS2_050', 'CS2_051', 'CS2_052', 'NEW1_009']",,,,,CS2_049_H1,,,Totemic Call,,"{'REQ_ENTIRE_ENTOURAGE_NOT_IN_PLAY': 0, 'REQ_NUM_MINION_SLOTS': 1}",SHAMAN,,FREE,HERO_SKINS,,"<b>Hero Power</b>
Summon a random Totem.",HERO_POWER
1629,,,,2.0,2345.0,,,"['BRMA09_3', 'BRMA09_4']",,,,,BRMA09_2,,,Open the Gates,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,BRM,,"<b>Hero Power</b>
Summon three 1/1 Whelps. Get a new Hero Power.",HERO_POWER
1633,,,,2.0,30350.0,,,,,,,,BRMA07_2_2_TB,,,ME SMASH,,{'REQ_MINIMUM_ENEMY_MINIONS': 1},NEUTRAL,,,TB,,"<b>Hero Power</b>
Destroy a random enemy minion.",HERO_POWER
1635,,,,2.0,2830.0,,,,,,,,CS2_102_H1,,,Armor Up!,,,WARRIOR,,FREE,HERO_SKINS,,"<b>Hero Power</b>
Gain 2 Armor.",HERO_POWER
1642,,,,0.0,14019.0,,,,,,,,LOEA01_02,,,Blessings of the Sun,,,NEUTRAL,,,LOE,,"<b>Passive Hero Power</b>
Whoever controls the Rod of the Sun is <b>Immune.</b>",HERO_POWER
1654,,,,0.0,15353.0,,,,,,,,LOEA05_02,,,Trogg Hate Minions!,,,NEUTRAL,,,LOE,,"<b>Passive Hero Power</b>
 Enemy minions cost (2) more. Swap at the start of your turn.",HERO_POWER
1657,,,,0.0,10045.0,,,,,,,,LOEA10_2,['AI_MUST_PLAY'],,Mrglmrgl MRGL!,,,NEUTRAL,,,LOE,,"<b>Hero Power</b>
Draw cards until you have as many in hand as your opponent.",HERO_POWER
1676,,,,0.0,1901.0,,,,,,,,NAX15_02,"['AI_MUST_PLAY', 'FREEZE']",,Frost Blast,,,NEUTRAL,,,NAXX,,"<b>Hero Power</b>
Deal 2 damage to the enemy hero and <b>Freeze</b> it.",HERO_POWER
1726,,,,2.0,2741.0,,,,,,,,AT_132_PRIEST,,,Heal,,{'REQ_TARGET_TO_PLAY': 0},PRIEST,,,TGT,,"<b>Hero Power</b>
Restore #4 Health.",HERO_POWER
1769,,,,2.0,2831.0,,,,,,,,CS2_034_H1,,,Fireblast,,{'REQ_TARGET_TO_PLAY': 0},MAGE,,FREE,HERO_SKINS,,"<b>Hero Power</b>
Deal $1 damage.",HERO_POWER
1778,,,,0.0,2469.0,,,,,,,,BRMA14_2H,['AI_MUST_PLAY'],,Activate Arcanotron,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Activate Arcanotron!",HERO_POWER
1788,,,,2.0,2561.0,,,,,,,,BRMA17_5H,,,Bone Minions,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,BRM,,"<b>Hero Power</b>
Summon two 4/2 Bone Constructs.",HERO_POWER
1792,,,,2.0,2321.0,,,,,,,,BRMA03_2,,,Power of the Firelord,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,BRM,,"<b>Hero Power</b>
Deal 30 damage.",HERO_POWER
1807,,,,2.0,2737.0,,,,,,,,AT_132_DRUID,,,Dire Shapeshift,,,DRUID,,,TGT,,"<b>Hero Power</b>
Gain 2 Armor and +2 Attack this turn.",HERO_POWER
1832,,,,2.0,30463.0,,,,,,,,BRMA01_2H_2_TB,,,Pile On!!!,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,TB,,"<b>Hero Power</b>
Put a minion from each deck into the battlefield.",HERO_POWER
1833,,,,1.0,2349.0,,,"['BRMA09_2', 'BRMA09_3', 'BRMA09_5']",,,,,BRMA09_4,,,Blackwing,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,BRM,,"<b>Hero Power</b>
Summon a 3/1 Dragonkin. Get a new Hero Power.",HERO_POWER
1836,,,,4.0,2133.0,,,,,,,,NAX10_03H,,,Hateful Strike,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,NAXX,,"<b>Hero Power</b>
Destroy a minion.",HERO_POWER
1839,,,,0.0,38637.0,,,,,,,,LOEA09_3b,['AI_MUST_PLAY'],,Getting Hungry,,,NEUTRAL,,,LOE,,"<b>Hero Power</b>
Summon a 1/1 Hungry Naga.",HERO_POWER
1843,,,,0.0,2453.0,,,,,,,,BRMA08_2H,,,Intense Gaze,,,NEUTRAL,,,BRM,,"<b>Passive Hero Power</b>
All cards cost (1). You are capped at 2 Mana Crystals, and opponent at 1.",HERO_POWER
1844,,,,2.0,39240.0,,,,,,,,TB_KTRAF_HP_KT_3,,,Necromancy,,{'REQ_FRIENDLY_MINION_DIED_THIS_GAME': 0},NEUTRAL,,,TB,,Resurrect a random friendly minion that died this game.,HERO_POWER
1876,,,,0.0,16231.0,,,,,,,,LOEA04_02,['AI_MUST_PLAY'],,Escape!,,,NEUTRAL,,FREE,LOE,,Encounter new obstacles!,HERO_POWER
1895,,,,2.0,30366.0,,,,,,,,DS1h_292_H1_AT_132,,,Ballista Shot,,"{'REQ_MINION_OR_ENEMY_HERO': 0, 'REQ_STEADY_SHOT': 0}",HUNTER,,,HERO_SKINS,,"<b>Hero Power</b>
Deal $3 damage to the enemy hero.",HERO_POWER
1909,,,,2.0,1891.0,,,,,,,,NAX12_02,,,Decimate,,{'REQ_MINIMUM_ENEMY_MINIONS': 1},NEUTRAL,,,NAXX,,"<b>Hero Power</b>
Change the Health of all minions to 1.",HERO_POWER
1916,,,,2.0,38975.0,,,,,,,,TB_BlingBrawl_Hero1p,,,Sharpen,,,ROGUE,,FREE,TB,,"<b>Hero Power</b>
Increase your weapon's attack by 1",HERO_POWER
1931,,,,2.0,2388.0,,,,,,,,BRMA14_2,['AI_MUST_PLAY'],,Activate Arcanotron,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Activate Arcanotron!",HERO_POWER
1950,,,,2.0,2739.0,,,,,,,,AT_132_MAGE,,,Fireblast Rank 2,,{'REQ_TARGET_TO_PLAY': 0},MAGE,,,TGT,,"<b>Hero Power</b>
Deal $2 damage.",HERO_POWER
1974,,,,2.0,41918.0,,,,,,,,CS1h_001_H1_AT_132,,,Heal,,{'REQ_TARGET_TO_PLAY': 0},PRIEST,,,HERO_SKINS,,"<b>Hero Power</b>
Restore #4 Health.",HERO_POWER
1983,,,,1.0,40086.0,,,,,,,,KAR_A10_22H,,,Castle,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,COMMON,KARA,,"<b>Hero Power</b>
Move a friendly minion left. Repeatable.",HERO_POWER
2007,,,,2.0,40733.0,,,,,,,,KARA_13_02H,,,The Horde,,,WARRIOR,,,KARA,,"[x]<b>Hero Power</b>
Summon a 3/3 Orc
with <b>Charge</b>.",HERO_POWER
2023,,,,0.0,38479.0,,,,,,,,LOEA01_02h,,,Blessings of the Sun,,,NEUTRAL,,,LOE,,"<b>Passive Hero Power</b>
 Phaerix is <b>Immune</b> while he controls the Rod of the Sun.",HERO_POWER
2027,,,,2.0,39680.0,,,"['KARA_08_06', 'KARA_08_08']",,,,,KARA_08_02,['AI_MUST_PLAY'],,Nether Rage,,,NEUTRAL,,,KARA,,"<b>Hero Power</b>
Give your hero +3 Attack this turn.",HERO_POWER
2031,,,,0.0,39725.0,,,,,,,,KAR_A02_13,['AI_MUST_PLAY'],,Be Our Guest,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_NUM_MINION_SLOTS': 1}",NEUTRAL,,,KARA,,"<b>Hero Power</b>
Summon a 1/1 Plate.",HERO_POWER
2034,,,,1.0,2465.0,,,"['BRMA13_6', 'BRMA13_8', 'BRMA13_7', 'BRMA13_5']",,,,,BRMA13_2H,['AI_MUST_PLAY'],,True Form,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Let the games begin!",HERO_POWER
2043,,,,2.0,40563.0,,,,,,,,KARA_13_13,['AI_MUST_PLAY'],,Legion,,,NEUTRAL,,,KARA,,"<b>Hero Power</b>
Summon a 6/6 Abyssal.",HERO_POWER
2053,,,,0.0,38510.0,,,,,,,,LOEA04_02h,,,Escape!,,,NEUTRAL,,,LOE,,Encounter new obstacles!,HERO_POWER
2068,,,,2.0,39753.0,,,,,,,,KARA_00_02,,,Legion,,,NEUTRAL,,,KARA,,"<b>Hero Power</b>
Summon a 6/6 Abyssal.",HERO_POWER
2069,,,,2.0,30799.0,,,,,,,,NAX11_02H_2_TB,,,Poison Cloud,,,NEUTRAL,,,TB,,"<b>Hero Power</b>
Deal 1 damage to all enemy minions. If any die, summon a slime.",HERO_POWER
2073,,,,0.0,42051.0,,,,,,,,TB_FW_HeroPower_Boom_Update,,,Boom Bot Brood,,,NEUTRAL,,,TB,,"<b>Hero Power</b>
Deal 1-4 damage to 4 random enemies.",HERO_POWER
2078,,,,2.0,35568.0,,,,,,,,BRMA17_5_TB,,,Bone Minions,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,TB,,"<b>Hero Power</b>
Summon two 2/1 Bone Constructs.",HERO_POWER
2088,,,,4.0,2471.0,,,,,,,,BRMA14_6H,['AI_MUST_PLAY'],,Activate Electron,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Activate Electron!",HERO_POWER
2097,,,,2.0,38981.0,,,,,,,,TB_FW_HeroPower_Boom,,,Boom Bot Brood,,,NEUTRAL,,,TB,,"<b>Hero Power</b>
Deal 3 damage randomly split among all enemies.",HERO_POWER
2104,,,,0.0,39281.0,,,,,,,,KARA_04_02hp,,,Twister,,,NEUTRAL,,COMMON,KARA,,"<b>Hero Power</b>
Deal 100 damage. Can't be used if Dorothee is alive.",HERO_POWER
2114,,,,4.0,2531.0,,,"['BRMA09_2H', 'BRMA09_3H', 'BRMA09_4H']",,,,,BRMA09_5H,,,Dismount,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Summon Gyth. Get a new Hero Power.",HERO_POWER
2159,,,,1.0,38588.0,,,,,,,,LOEA06_02h,['AI_MUST_PLAY'],,Stonesculpting,,,NEUTRAL,,,LOE,,"<b>Hero Power</b>
 Summon a Statue for both players.",HERO_POWER
2164,,,,1.0,2105.0,,,,,,,,NAX2_03H,['ImmuneToSpellpower'],,Rain of Fire,,,NEUTRAL,,,NAXX,,"<b>Hero Power</b>
Fire a missile for each card in your opponent's hand.",HERO_POWER
2196,,,,0.0,35040.0,,,"['LOEA16_10', 'LOEA16_11', 'LOEA16_14', 'LOEA16_15', 'LOEA16_6', 'LOEA16_7', 'LOEA16_9', 'LOEA16_12', 'LOEA16_13', 'LOEA16_8']",,,,,LOEA16_16,,,Rummage,,,NEUTRAL,,,LOE,,Find an artifact.,HERO_POWER
2264,,,,0.0,2314.0,,,,,,,,BRMA01_2,['AI_MUST_PLAY'],,Pile On!,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,BRM,,"<b>Hero Power</b>
Put a minion from each deck into the battlefield.",HERO_POWER
2270,,,,4.0,2390.0,,,,,,,,BRMA14_4,['AI_MUST_PLAY'],,Activate Toxitron,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Activate Toxitron!",HERO_POWER
2294,,,,0.0,38620.0,,,,,,,,LOEA12_2H,,,Pearl of the Tides,,,NEUTRAL,,,LOE,,"At the end of your turn, replace all minions with new ones. Yours cost (1) more.",HERO_POWER
2325,,,,2.0,2660.0,,,,,,,,TBA01_6,,,Molten Rage,,,NEUTRAL,,,TB,,"<b>Hero Power</b>
Summon a 5/1 Magma Rager.",HERO_POWER
2343,,,,2.0,1623.0,,,,,,,,EX1_625t2,,,Mind Shatter,,{'REQ_TARGET_TO_PLAY': 0},PRIEST,,,EXPERT1,,"<b>Hero Power</b>
Deal $3 damage.",HERO_POWER
2380,,,,0.0,2588.0,,,,,,,,BRMA02_2H,,,Jeering Crowd,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,BRM,,"<b>Hero Power</b>
Summon a 1/1 Spectator with <b>Taunt</b>.",HERO_POWER
2403,,,,2.0,2319.0,,,,,,,,BRM_027p,,,"DIE, INSECT!",,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Deal $8 damage to a random enemy.",HERO_POWER
2404,,,,2.0,2529.0,,,"['BRMA09_2H', 'BRMA09_4H', 'BRMA09_5H']",,,,,BRMA09_3H,,,Old Horde,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Summon two 2/2 Orcs with <b>Taunt</b>. Get a new Hero Power.",HERO_POWER
2414,,,,2.0,1870.0,,,,,,,,NAX7_03,,,Unbalancing Strike,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,NAXX,,"<b>Hero Power</b>
Deal 3 damage.",HERO_POWER
2435,,,,0.0,42476.0,,,,,,,,TB_BRMA01_2H_2,,,Pile On!!!,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,TB,,"<b>Hero Power</b>
Put a minion from each deck into the battlefield.",HERO_POWER
2439,,,,1.0,2325.0,,,,,,,,BRMA04_2,['AI_MUST_PLAY'],,Magma Pulse,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Deal 1 damage to all minions.",HERO_POWER
2443,,,,2.0,31095.0,,,,,,,,BRMA13_4_2_TB,,,Wild Magic,,,NEUTRAL,,,TB,,"<b>Hero Power</b>
Put a random spell from your opponent's class into your hand.",HERO_POWER
2448,,,,0.0,39645.0,,,,,,,,KARA_09_04,,,Dark Pact,,,NEUTRAL,,,KARA,,"<b>Passive Hero Power</b>
Only Icky Imps can damage Illhoof!",HERO_POWER
2452,,,,0.0,2439.0,,,,,,,,BRMA01_2H,['AI_MUST_PLAY'],,Pile On!,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,BRM,,"<b>Hero Power</b>
Put two minions from your deck and one from your opponent's into the battlefield.",HERO_POWER
2498,,,,2.0,39801.0,,,,,,,,KAR_A10_33,,,Cheat,,{'REQ_MINIMUM_ENEMY_MINIONS': 1},NEUTRAL,,,KARA,,"<b>Hero Power</b>
Destroy the left-most enemy minion.",HERO_POWER
2501,,,,2.0,38713.0,,,"['LOEA16_10', 'LOEA16_11', 'LOEA16_14', 'LOEA16_15', 'LOEA16_6', 'LOEA16_7', 'LOEA16_9', 'LOEA16_12', 'LOEA16_13', 'LOEA16_8']",,,,,LOEA16_16H,,,Rummage,,,NEUTRAL,,,LOE,,Find an artifact.,HERO_POWER
2511,,,,2.0,31347.0,,,,,,,,NAX12_02H_2_TB,,,Decimate,,{'REQ_MINIMUM_ENEMY_MINIONS': 1},NEUTRAL,,,TB,,"<b>Hero Power</b>
Change the Health of enemy minions to 1.",HERO_POWER
2520,,,,1.0,2129.0,,,,,,,,NAX7_03H,,,Unbalancing Strike,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,NAXX,,"<b>Hero Power</b>
Deal 4 damage.",HERO_POWER
2529,,,,0.0,19795.0,,,,,,,,LOEA13_2,['AI_MUST_PLAY'],,Ancient Power,,,NEUTRAL,,,LOE,,"<b>Hero Power</b>
Give each player a random card. It costs (0).",HERO_POWER
2555,,,,0.0,15354.0,,,,,,,,LOEA05_03,,,Trogg Hate Spells!,,,NEUTRAL,,,LOE,,"<b>Passive Hero Power</b>
 Enemy spells cost (2) more. Swap at the start of your turn.",HERO_POWER
2578,,,,0.0,38639.0,,,,,,,,LOEA09_3c,['AI_MUST_PLAY'],,Getting Hungry,,,NEUTRAL,,,LOE,,"<b>Hero Power</b>
Summon a 2/1 Hungry Naga.",HERO_POWER
2601,,,,2.0,1178.0,,,,,,,,EX1_tk33,,,INFERNO!,,{'REQ_NUM_MINION_SLOTS': 1},WARLOCK,,,EXPERT1,,"<b>Hero Power</b>
Summon a 6/6 Infernal.",HERO_POWER
2611,,,,2.0,229.0,,,,,,,,DS1h_292,,,Steady Shot,,"{'REQ_MINION_OR_ENEMY_HERO': 0, 'REQ_STEADY_SHOT': 0}",HUNTER,,FREE,CORE,,"<b>Hero Power</b>
Deal $2 damage to the enemy hero.",HERO_POWER
2616,,,,0.0,2451.0,,,,,,,,BRMA07_2H,['AI_MUST_PLAY'],,ME SMASH,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Destroy a random enemy minion.",HERO_POWER
2621,,,,2.0,39771.0,,,,,,,,KARA_13_02,,,The Horde,,,WARRIOR,,,KARA,,"[x]<b>Hero Power</b>
Summon a 3/2 Orc.",HERO_POWER
2628,,,,0.0,14203.0,,,,,,,,LOEA02_02,['AI_MUST_PLAY'],,Djinn’s Intuition,,,NEUTRAL,,,LOE,,"Draw a card.
Give your opponent a Wish.",HERO_POWER
2629,,,,2.0,1831.0,,,,,,,,NAX1_04,,,Skitter,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,NAXX,,"<b>Hero Power</b>
Summon a 3/1 Nerubian.",HERO_POWER
2666,,,,0.0,40083.0,,,,,,,,KAR_A02_13H,['AI_MUST_PLAY'],,Be Our Guest,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_NUM_MINION_SLOTS': 1}",NEUTRAL,,,KARA,,"<b>Hero Power</b>
Summon two 1/1 Plates.",HERO_POWER
2667,,,,2.0,38991.0,,,,,,,,TP_Bling_HP2,,,Cash In,,,ROGUE,,,TB,,"Destroy your weapon, gaining a random one.",HERO_POWER
2677,,,,2.0,39236.0,,,,,,,,TB_KTRAF_HP_RAF3,,,"Staff, First Piece",,,NEUTRAL,,,TB,,Add a random rare card to your hand. It costs (2) less.,HERO_POWER
2706,,,,2.0,2653.0,,,,,,,,TBA01_5,,,Wild Magic,,,NEUTRAL,,,TB,,"<b>Hero Power</b>
Add a random spell from any class to your hand. It costs (0).",HERO_POWER
2722,,,,2.0,2738.0,,,,,,,,AT_132_HUNTER,,,Ballista Shot,,"{'REQ_MINION_OR_ENEMY_HERO': 0, 'REQ_STEADY_SHOT': 0}",HUNTER,,,TGT,,"<b>Hero Power</b>
Deal $3 damage to the enemy hero.",HERO_POWER
2739,,,,2.0,40080.0,,,,,,,,KARA_00_02H,,,Legion,,,NEUTRAL,,,KARA,,"<b>Hero Power</b>
Summon a 6/6 Abyssal.",HERO_POWER
2784,,,,2.0,2743.0,,,,,,,,AT_132_ROGUE,,,Poisoned Daggers,,,ROGUE,,,TGT,,"<b>Hero Power</b>
Equip a 2/2 Weapon.",HERO_POWER
2789,,,,0.0,17193.0,,,,,,,,LOEA12_2,,,Pearl of the Tides,,,NEUTRAL,,,LOE,,"At the end of your turn, replace all minions with new ones that cost (1) more.",HERO_POWER
2798,,,,2.0,2742.0,,,,,,,,AT_132_SHAMAN,,,Totemic Slam,,{'REQ_NUM_MINION_SLOTS': 1},SHAMAN,,,TGT,,"<b>Hero Power</b>
Summon a Totem of your choice.",HERO_POWER
2801,,,,0.0,38638.0,,,,,,,,LOEA09_3d,['AI_MUST_PLAY'],,Getting Hungry,,,NEUTRAL,,,LOE,,"<b>Hero Power</b>
Summon a 5/1 Hungry Naga.",HERO_POWER
2803,,,,1.0,2381.0,,,,,,,,BRMA13_4,['AI_MUST_PLAY'],,Wild Magic,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Put a random spell from your opponent's class into your hand.",HERO_POWER
2809,,,,0.0,40266.0,,,,,,,,KARA_05_01hpheroic,,,Trembling,,,NEUTRAL,,COMMON,KARA,,<b>Passive Hero Power</b> Minions cost (1). Enemy minions are 1/1.,HERO_POWER
2810,,,,1.0,2356.0,,,,,,,,BRMA10_3,['AI_MUST_PLAY'],,The Rookery,,,NEUTRAL,,,BRM,,"<b>Hero Power</b>
Give all Corrupted Eggs +1 Health, then summon one.",HERO_POWER
2812,,,,0.0,2107.0,,,,,,,,NAX3_02H,['AI_MUST_PLAY'],,Web Wrap,,,NEUTRAL,,,NAXX,,"<b>Hero Power</b>
Return 2 random enemy minions to your opponent's hand.",HERO_POWER
